Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.227s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
63.00	1.99	2.00	1.99	2.00
64.00	2.00	1.99	2.00	2.00
65.00	2.00	2.00	2.00	2.00
66.00	2.00	1.99	2.00	1.99
67.00	2.00	2.00	2.00	2.00
68.00	2.00	2.00	2.00	2.00
69.00	1.99	2.00	1.99	2.00
70.00	2.00	1.99	2.00	2.00
71.00	2.00	2.00	2.00	1.99
72.00	2.00	2.00	2.00	2.00
73.00	2.00	2.00	2.00	2.00
74.00	2.00	2.00	2.00	2.00
75.00	1.99	1.99	1.99	2.00
76.00	2.00	1.99	2.00	2.00
77.00	2.00	2.00	2.00	1.99
78.00	2.00	2.00	2.00	2.00
79.00	2.00	2.01	2.00	2.01
80.00	1.99	1.98	2.00	1.99
81.00	2.00	2.01	1.99	2.00
82.00	2.00	2.00	2.00	2.00
83.00	2.00	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00
85.00	2.00	1.98	2.00	1.99
86.00	2.00	2.00	2.00	2.00
87.00	1.99	2.00	1.99	2.00
88.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	2.00
91.00	2.00	1.99	2.00	1.99
92.00	2.00	2.00	2.00	2.00
93.00	1.99	2.00	1.99	2.00
94.00	2.00	2.00	2.00	1.99
95.00	2.00	2.00	2.00	2.01
96.00	2.00	1.99	2.00	2.00
97.00	2.00	2.00	2.00	1.99
98.00	2.00	2.00	2.00	2.00
99.00	1.99	2.00	2.00	2.00
100.00	2.00	2.00	1.99	2.00
101.00	2.00	2.00	2.00	2.00
102.00	2.00	2.00	2.00	2.00
103.00	2.00	1.99	2.00	1.99
104.00	2.00	2.00	2.00	2.00
105.00	1.99	1.50	2.00	1.40
106.00	1.93	2.40	1.99	2.52
107.00	2.00	2.00	2.00	2.00
108.00	2.00	2.00	2.00	2.00
109.00	2.00	1.99	2.00	1.99
110.00	2.00	2.00	2.00	2.00
111.00	2.00	2.00	2.00	2.00
112.00	1.99	2.00	1.99	2.00
113.00	2.00	0.64	2.00	2.00
114.00	2.00	0.00	2.00	2.00
115.00	2.00	0.00	2.00	2.00
116.00	2.00	0.00	2.00	2.00
117.00	2.00	0.00	2.00	1.99
118.00	1.99	0.00	1.99	2.00
119.00	2.00	0.00	2.00	2.00
120.00	2.00	0.00	2.00	2.00
121.00	2.00	0.00	2.00	2.00
122.00	2.00	0.00	2.00	2.00
123.00	2.00	0.00	2.00	2.00
124.00	1.99	0.00	1.99	1.99
125.00	2.00	0.00	2.00	2.00
126.00	2.00	0.00	2.00	2.00
127.00	2.00	0.00	2.00	2.00
128.00	2.00	0.00	2.00	2.00
129.00	2.00	0.00	2.00	2.00
130.00	1.99	0.00	1.99	1.99
131.00	2.00	0.00	2.00	2.00
132.00	2.00	0.00	2.00	2.00
133.00	2.00	0.00	2.00	2.00
134.00	2.00	0.00	2.00	2.00
135.00	2.00	0.00	2.00	2.00
136.00	1.99	0.00	1.99	1.99
137.00	2.00	1.63	2.00	2.00
138.00	2.00	2.00	2.00	2.00
139.00	2.00	2.01	2.00	2.00
140.00	2.00	2.00	2.00	2.00
141.00	2.00	1.99	2.00	2.00
142.00	1.99	2.00	2.00	1.99
143.00	2.00	1.99	1.99	2.00
144.00	2.00	2.00	2.00	2.00
145.00	2.00	2.01	2.00	2.00
146.00	2.00	2.00	2.00	2.00
147.00	2.00	1.99	2.00	2.00
148.00	2.00	2.00	2.00	1.99
149.00	1.99	2.00	1.99	2.00
150.00	2.00	2.00	2.00	2.00
151.00	2.00	1.99	2.00	1.99
152.00	2.00	2.00	2.00	2.00
153.00	2.00	2.01	2.00	2.01
154.00	2.00	1.99	2.00	1.99
155.00	1.99	2.00	1.99	2.00
156.00	2.00	1.99	2.00	1.99
157.00	2.00	2.01	2.00	2.01
158.00	2.00	2.00	2.00	2.00
159.00	2.00	1.99	2.00	1.99
160.00	2.00	2.00	2.00	2.00
161.00	1.99	2.00	1.99	2.00
162.00	2.00	1.99	2.00	2.00
163.00	1.99	2.01	2.00	2.00
164.00	2.00	2.00	2.00	2.00
165.00	1.99	2.00	2.00	2.00
166.00	2.00	1.99	2.00	1.99
167.00	1.99	2.00	1.99	2.00
168.00	2.00	2.00	2.00	2.00
169.00	2.00	1.99	2.00	2.00
170.00	2.00	2.00	2.00	1.99
171.00	2.00	2.00	2.00	2.00
172.00	2.00	2.00	2.00	2.00
173.00	1.99	2.00	1.99	2.00
174.00	2.00	2.00	2.00	1.99
175.00	2.00	1.99	2.00	2.01
176.00	2.00	2.01	2.00	2.00
177.00	2.00	1.99	2.00	1.99
178.00	2.00	2.00	2.00	2.00
179.00	1.99	2.00	1.99	2.00
10.2.1.2	2.04	7.81
10.1.1.1	2.04	274.04
10.1.1.2	1.76	4702.48
10.1.1.4	2.04	2984.62
